timestamp,eventCount
"2018-10-06T04:45:00Z",107
"2018-10-06T05:00:00Z",120
"2018-10-06T05:15:00Z",130
"2018-10-06T05:30:00Z",129
"2018-10-06T05:45:00Z",96
"2018-10-05T21:15:00Z",517
"2018-10-05T21:30:00Z",551
"2018-10-05T22:45:00Z",452
"2018-10-05T23:00:00Z",451
"2018-10-05T10:30:00Z",677
"2018-10-05T10:45:00Z",849
"2018-10-05T11:00:00Z",917
"2018-10-05T09:30:00Z",501
"2018-10-05T09:45:00Z",546
"2018-10-05T10:00:00Z",588
"2018-10-05T05:30:00Z",109
"2018-10-05T18:00:00Z",1038
"2018-10-06T00:30:00Z",515
"2018-10-06T02:15:00Z",362
"2018-10-06T02:30:00Z",285
"2018-10-06T02:45:00Z",288
"2018-10-06T03:00:00Z",255
"2018-10-06T03:15:00Z",239
"2018-10-06T03:45:00Z",225
"2018-09-29T06:30:00Z",90
"2018-09-29T07:00:00Z",58
"2018-09-29T06:00:00Z",53
"2018-09-29T06:45:00Z",71
"2018-09-29T08:00:00Z",121
"2018-09-28T15:30:00Z",1254
"2018-09-29T11:45:00Z",1100
"2018-09-29T12:00:00Z",1204
"2018-09-29T12:15:00Z",1072
"2018-09-29T12:30:00Z",1218
"2018-09-29T12:45:00Z",1197
"2018-09-29T13:15:00Z",1527
"2018-09-29T13:30:00Z",1326
"2018-09-29T21:45:00Z",415
"2018-09-29T23:00:00Z",336
"2018-09-29T23:15:00Z",408
"2018-09-29T23:45:00Z",319
"2018-09-30T00:00:00Z",351
"2018-09-30T01:15:00Z",366
"2018-09-30T01:30:00Z",341
"2018-09-30T01:45:00Z",403
"2018-09-30T02:45:00Z",297
"2018-09-27T07:00:00Z",88
"2018-09-26T14:45:00Z",1399
"2018-09-26T15:00:00Z",1422
"2018-09-26T15:15:00Z",1459
"2018-09-26T15:30:00Z",1278
"2018-09-26T15:45:00Z",1255
"2018-09-26T16:15:00Z",1336
"2018-09-26T09:30:00Z",540
"2018-09-26T09:45:00Z",550
"2018-09-26T10:15:00Z",753
"2018-09-26T10:30:00Z",945
"2018-09-26T10:45:00Z",928
"2018-09-26T11:00:00Z",1218
"2018-09-26T11:15:00Z",1736
"2018-09-26T11:30:00Z",1629
"2018-09-26T11:45:00Z",1529
"2018-09-26T07:15:00Z",47
"2018-09-26T07:30:00Z",69
"2018-09-26T07:45:00Z",125
"2018-09-26T08:00:00Z",141
"2018-09-26T08:15:00Z",137
"2018-09-26T08:30:00Z",287
"2018-09-26T09:00:00Z",407
"2018-09-26T20:45:00Z",713
"2018-09-27T02:45:00Z",262
"2018-09-28T04:00:00Z",190
"2018-09-28T01:15:00Z",388
"2018-09-28T01:30:00Z",427
"2018-09-27T22:15:00Z",435
"2018-09-27T22:30:00Z",517
"2018-09-27T22:45:00Z",467
"2018-09-27T23:00:00Z",514
"2018-09-27T23:15:00Z",570
"2018-09-27T23:30:00Z",563
"2018-09-27T23:45:00Z",485
"2018-09-27T11:15:00Z",1179
"2018-09-27T11:30:00Z",1291
"2018-09-27T11:45:00Z",1260
"2018-09-27T12:00:00Z",1691
"2018-09-27T12:15:00Z",1609
"2018-09-27T11:00:00Z",1013
"2018-09-27T13:15:00Z",1791
"2018-09-27T15:30:00Z",1250
"2018-09-27T15:45:00Z",1202
"2018-09-27T16:00:00Z",1191
"2018-09-27T16:30:00Z",1180
"2018-09-27T16:45:00Z",1049
"2018-09-27T17:00:00Z",1070
"2018-09-28T00:00:00Z",492
"2018-09-28T04:30:00Z",203
"2018-09-28T05:00:00Z",158
"2018-09-28T05:15:00Z",95
"2018-09-28T05:45:00Z",110
"2018-10-09T14:45:00Z",508
"2018-10-08T15:15:00Z",1452
"2018-10-05T20:30:00Z",864
"2018-10-05T21:00:00Z",514
"2018-10-06T04:15:00Z",131
"2018-10-04T05:45:00Z",81
"2018-10-04T05:30:00Z",101
"2018-10-06T04:00:00Z",162
"2018-10-06T04:30:00Z",177
"2018-10-02T12:30:00Z",1669
"2018-10-02T14:15:00Z",1656
"2018-10-02T14:30:00Z",1444
"2018-10-02T19:45:00Z",795
"2018-10-02T20:00:00Z",868
"2018-10-02T20:15:00Z",788
"2018-10-02T20:30:00Z",719
"2018-10-02T22:00:00Z",497
"2018-10-06T23:00:00Z",353
"2018-10-06T10:45:00Z",713
"2018-10-06T11:00:00Z",835
"2018-10-06T11:15:00Z",932
"2018-10-06T12:00:00Z",1145
"2018-10-06T12:15:00Z",1212
"2018-10-07T01:15:00Z",427
"2018-09-30T07:15:00Z",82
"2018-09-30T07:00:00Z",82
"2018-10-04T17:45:00Z",1065
"2018-10-04T18:30:00Z",873
"2018-10-04T17:00:00Z",1236
"2018-10-04T17:15:00Z",1048
"2018-10-04T12:45:00Z",1752
"2018-10-04T13:00:00Z",1643
"2018-10-04T13:15:00Z",1726
"2018-10-04T13:45:00Z",1692
"2018-10-04T09:15:00Z",477
"2018-10-04T09:45:00Z",487
"2018-10-04T10:00:00Z",646
"2018-10-04T10:15:00Z",734
"2018-10-04T10:30:00Z",807
"2018-10-04T10:45:00Z",871
"2018-10-04T11:00:00Z",1034
"2018-10-04T11:15:00Z",1194
"2018-10-04T07:00:00Z",104
"2018-10-04T16:15:00Z",1340
"2018-10-05T05:00:00Z",147
"2018-10-05T03:15:00Z",356
"2018-10-05T02:30:00Z",296
"2018-10-05T02:45:00Z",342
"2018-10-04T15:00:00Z",1345
"2018-10-04T15:15:00Z",1188
"2018-10-04T15:30:00Z",1190
"2018-10-04T16:00:00Z",1406
"2018-10-04T16:30:00Z",1214
"2018-10-04T16:45:00Z",1065
"2018-10-04T18:00:00Z",994
"2018-10-04T18:15:00Z",903
"2018-10-04T23:30:00Z",534
"2018-10-05T05:45:00Z",146
"2018-10-05T07:00:00Z",89
"2018-09-26T06:45:00Z",75
"2018-09-25T19:15:00Z",874
"2018-09-27T18:00:00Z",929
"2018-09-27T18:15:00Z",1001
"2018-09-27T18:30:00Z",929
"2018-09-27T12:30:00Z",1594
"2018-09-27T13:45:00Z",1718
"2018-09-27T17:45:00Z",866
"2018-09-28T05:30:00Z",88
"2018-09-28T07:30:00Z",145
"2018-09-29T22:30:00Z",453
"2018-09-30T21:00:00Z",413
"2018-09-30T21:15:00Z",432
"2018-09-30T22:00:00Z",423
"2018-09-30T22:15:00Z",348
"2018-09-30T19:15:00Z",494
"2018-09-30T09:30:00Z",241
"2018-09-30T16:15:00Z",621
"2018-09-30T16:30:00Z",565
"2018-09-30T23:00:00Z",329
"2018-09-30T23:15:00Z",350
"2018-09-30T23:30:00Z",390
"2018-09-28T23:30:00Z",518
"2018-09-28T23:45:00Z",421
"2018-09-29T00:00:00Z",413
"2018-09-29T00:15:00Z",468
"2018-09-28T18:45:00Z",787
"2018-09-28T18:15:00Z",975
"2018-09-28T18:30:00Z",940
"2018-09-28T13:15:00Z",1739
"2018-09-28T14:45:00Z",1413
"2018-09-28T15:00:00Z",1388
"2018-09-28T15:15:00Z",1392
"2018-09-28T15:45:00Z",1183
"2018-09-28T16:30:00Z",1001
"2018-09-28T07:00:00Z",109
"2018-09-28T07:15:00Z",96
"2018-09-28T07:45:00Z",135
"2018-09-28T08:15:00Z",144
"2018-09-28T08:30:00Z",190
"2018-09-28T09:15:00Z",367
"2018-09-28T12:45:00Z",1735
"2018-09-28T16:00:00Z",1182
"2018-09-28T16:15:00Z",1091
"2018-09-28T20:30:00Z",673
"2018-09-28T20:45:00Z",674
"2018-09-28T21:00:00Z",664
"2018-09-28T21:30:00Z",541
"2018-09-29T01:15:00Z",475
"2018-09-29T01:30:00Z",356
"2018-09-29T01:45:00Z",436
"2018-10-09T10:45:00Z",1655
"2018-10-09T11:45:00Z",2534
"2018-10-09T12:00:00Z",2729
"2018-10-09T12:15:00Z",3251
"2018-10-09T12:45:00Z",3340
"2018-10-09T13:30:00Z",3317
"2018-10-08T05:30:00Z",198
"2018-10-01T06:30:00Z",129
"2018-10-08T14:00:00Z",1644
"2018-10-09T02:00:00Z",465
"2018-10-09T03:00:00Z",270
"2018-10-09T12:30:00Z",3034
"2018-10-09T07:30:00Z",76
"2018-10-06T21:30:00Z",470
"2018-10-06T21:45:00Z",420
"2018-10-03T02:45:00Z",331
"2018-10-03T03:15:00Z",289
"2018-10-03T03:30:00Z",282
"2018-10-03T03:45:00Z",233
"2018-10-03T04:00:00Z",218
"2018-10-02T19:00:00Z",851
"2018-10-02T19:30:00Z",778
"2018-10-02T08:45:00Z",316
"2018-10-02T09:00:00Z",371
"2018-10-02T09:15:00Z",434
"2018-10-03T04:15:00Z",142
"2018-10-03T04:30:00Z",180
"2018-10-03T04:45:00Z",184
"2018-10-03T05:00:00Z",168
"2018-10-03T05:15:00Z",121
"2018-10-07T23:30:00Z",1032
"2018-10-07T23:45:00Z",1072
"2018-10-08T00:00:00Z",1237
"2018-10-08T00:15:00Z",1214
"2018-10-08T00:30:00Z",1029
"2018-10-08T06:30:00Z",116
"2018-10-08T06:45:00Z",185
"2018-10-08T06:15:00Z",211
"2018-10-06T10:00:00Z",455
"2018-10-06T10:30:00Z",591
"2018-10-02T12:00:00Z",1576
"2018-10-02T07:15:00Z",68
"2018-10-02T07:30:00Z",55
"2018-10-02T08:00:00Z",82
"2018-10-02T08:15:00Z",108
"2018-10-02T08:30:00Z",278
"2018-10-02T01:30:00Z",583
"2018-10-02T17:30:00Z",1149
"2018-10-02T22:15:00Z",513
"2018-10-02T22:30:00Z",578
"2018-10-02T23:30:00Z",534
"2018-10-02T23:45:00Z",581
"2018-10-03T00:15:00Z",452
"2018-10-03T00:45:00Z",494
"2018-10-03T00:00:00Z",573
"2018-10-03T00:30:00Z",561
"2018-09-30T18:00:00Z",524
"2018-09-30T18:15:00Z",493
"2018-09-30T08:45:00Z",172
"2018-09-30T16:45:00Z",785
"2018-09-30T17:00:00Z",681
"2018-09-30T17:30:00Z",563
"2018-09-30T17:45:00Z",624
"2018-10-01T04:00:00Z",177
"2018-10-01T04:15:00Z",199
"2018-10-01T04:30:00Z",131
"2018-10-01T04:45:00Z",133
"2018-10-01T03:15:00Z",270
"2018-10-01T03:30:00Z",254
"2018-09-30T07:30:00Z",81
"2018-09-30T07:45:00Z",89
"2018-09-30T08:00:00Z",59
"2018-09-30T08:30:00Z",131
"2018-09-29T19:30:00Z",541
"2018-10-01T01:30:00Z",390
"2018-10-01T03:45:00Z",147
"2018-10-06T22:45:00Z",433
"2018-10-06T23:15:00Z",306
"2018-10-06T23:30:00Z",381
"2018-10-06T22:30:00Z",392
"2018-10-06T22:15:00Z",365
"2018-10-01T06:00:00Z",91
"2018-09-26T18:45:00Z",983
"2018-09-26T10:00:00Z",711
"2018-09-26T06:15:00Z",91
"2018-09-26T07:00:00Z",39
"2018-09-28T21:45:00Z",472
"2018-09-28T22:00:00Z",441
"2018-09-28T22:15:00Z",499
"2018-09-28T22:30:00Z",409
"2018-09-28T22:45:00Z",389
"2018-09-28T21:15:00Z",629
"2018-09-28T17:15:00Z",954
"2018-09-28T17:45:00Z",954
"2018-09-28T18:00:00Z",924
"2018-09-28T14:30:00Z",1362
"2018-09-28T11:30:00Z",1125
"2018-09-28T11:45:00Z",1208
"2018-09-28T12:00:00Z",1376
"2018-09-28T12:15:00Z",1610
"2018-09-28T12:30:00Z",1570
"2018-09-28T17:30:00Z",1145
"2018-09-28T17:00:00Z",1007
"2018-09-28T13:30:00Z",1625
"2018-09-28T13:45:00Z",1657
"2018-09-28T14:00:00Z",1543
"2018-09-28T14:15:00Z",1469
"2018-09-28T13:00:00Z",1802
"2018-09-28T08:00:00Z",128
"2018-09-28T16:45:00Z",1069
"2018-09-29T02:00:00Z",311
"2018-09-29T02:30:00Z",247
"2018-09-29T02:45:00Z",213
"2018-09-29T02:15:00Z",283
"2018-10-01T21:15:00Z",622
"2018-10-01T23:30:00Z",542
"2018-10-02T01:45:00Z",466
"2018-10-02T04:30:00Z",189
"2018-09-29T13:45:00Z",1267
"2018-09-29T14:00:00Z",1139
"2018-09-29T14:30:00Z",1099
"2018-09-29T14:45:00Z",1015
"2018-09-29T09:15:00Z",377
"2018-09-29T09:30:00Z",396
"2018-09-29T10:00:00Z",500
"2018-09-29T10:15:00Z",449
"2018-09-29T10:30:00Z",601
"2018-09-29T11:00:00Z",759
"2018-09-30T00:30:00Z",399
"2018-09-30T00:45:00Z",391
"2018-09-30T01:00:00Z",310
"2018-10-05T15:30:00Z",1371
"2018-10-05T15:45:00Z",1257
"2018-10-05T16:00:00Z",1266
"2018-10-05T16:15:00Z",1182
"2018-10-05T16:30:00Z",1271
"2018-10-05T16:45:00Z",1222
"2018-10-05T17:00:00Z",1044
"2018-10-04T15:45:00Z",1104
"2018-10-04T14:00:00Z",1619
"2018-10-04T14:15:00Z",1493
"2018-10-04T14:30:00Z",1399
"2018-10-04T14:45:00Z",1369
"2018-10-04T08:30:00Z",262
"2018-10-04T08:45:00Z",289
"2018-10-04T09:00:00Z",393
"2018-10-04T09:30:00Z",458
"2018-10-04T18:45:00Z",856
"2018-10-03T08:30:00Z",245
"2018-10-03T08:45:00Z",299
"2018-10-03T09:00:00Z",337
"2018-10-03T07:00:00Z",75
"2018-10-03T07:15:00Z",64
"2018-10-03T08:00:00Z",121
"2018-10-02T02:30:00Z",301
"2018-10-02T03:00:00Z",199
"2018-10-02T04:00:00Z",135
"2018-10-01T16:30:00Z",1142
"2018-10-01T17:15:00Z",1037
"2018-10-01T17:30:00Z",1075
"2018-10-01T18:00:00Z",990
"2018-10-01T08:00:00Z",121
"2018-10-01T08:15:00Z",149
"2018-10-01T09:00:00Z",396
"2018-10-01T09:15:00Z",458
"2018-10-01T09:45:00Z",533
"2018-09-27T00:30:00Z",456
"2018-09-27T00:45:00Z",389
"2018-09-27T01:00:00Z",371
"2018-09-27T01:15:00Z",479
"2018-09-26T13:30:00Z",1771
"2018-09-27T02:30:00Z",395
"2018-09-26T03:30:00Z",301
"2018-09-26T04:15:00Z",180
"2018-09-26T04:30:00Z",148
"2018-09-26T05:00:00Z",113
"2018-09-26T00:15:00Z",482
"2018-09-25T19:00:00Z",852
"2018-09-25T19:30:00Z",812
"2018-09-25T20:00:00Z",881
"2018-09-25T20:15:00Z",810
"2018-09-25T20:30:00Z",765
"2018-09-25T15:30:00Z",1269
"2018-09-27T14:30:00Z",1445
"2018-09-27T14:45:00Z",1456
"2018-09-27T10:15:00Z",795
"2018-09-27T10:30:00Z",838
"2018-09-27T10:45:00Z",828
"2018-09-27T13:00:00Z",1723
"2018-09-27T13:30:00Z",1633
"2018-09-27T12:45:00Z",1625
"2018-09-27T14:00:00Z",1520
"2018-09-28T00:45:00Z",571
"2018-09-28T01:45:00Z",471
"2018-09-28T02:00:00Z",420
"2018-09-28T02:30:00Z",281
"2018-09-28T02:45:00Z",335
"2018-09-28T03:00:00Z",320
"2018-09-26T12:00:00Z",1642
"2018-09-26T12:15:00Z",1599
"2018-09-26T12:45:00Z",1835
"2018-09-26T13:00:00Z",1929
"2018-09-26T14:30:00Z",1548
"2018-09-26T05:15:00Z",115
"2018-09-26T05:30:00Z",114
"2018-09-26T05:45:00Z",100
"2018-09-26T06:00:00Z",105
"2018-09-26T06:30:00Z",60
"2018-09-28T02:15:00Z",340
"2018-09-27T09:45:00Z",486
"2018-09-27T10:00:00Z",634
"2018-09-27T07:30:00Z",83
"2018-09-27T07:45:00Z",65
"2018-09-27T08:00:00Z",101
"2018-09-27T09:00:00Z",331
"2018-09-27T14:15:00Z",1469
"2018-09-27T15:00:00Z",1215
"2018-09-27T15:15:00Z",1086
"2018-09-27T17:15:00Z",1013
"2018-09-27T19:45:00Z",755
"2018-09-27T20:00:00Z",673
"2018-09-27T20:15:00Z",711
"2018-09-27T20:30:00Z",685
"2018-09-27T20:45:00Z",690
"2018-09-27T21:15:00Z",631
"2018-09-27T21:45:00Z",559
"2018-09-28T00:15:00Z",493
"2018-09-28T04:15:00Z",192
"2018-09-28T06:00:00Z",76
"2018-10-01T07:30:00Z",78
"2018-10-06T22:00:00Z",426
"2018-10-03T05:30:00Z",77
"2018-10-01T18:15:00Z",944
"2018-10-04T06:45:00Z",110
"2018-10-04T07:30:00Z",82
"2018-10-04T07:45:00Z",113
"2018-10-04T08:00:00Z",138
"2018-10-03T08:15:00Z",95
"2018-10-04T06:30:00Z",50
"2018-10-04T22:30:00Z",509
"2018-10-04T23:00:00Z",567
"2018-09-27T06:45:00Z",53
"2018-09-29T03:15:00Z",182
"2018-09-29T03:30:00Z",227
"2018-09-29T04:00:00Z",201
"2018-09-29T04:15:00Z",80
"2018-09-29T04:30:00Z",181
"2018-09-29T04:45:00Z",137
"2018-09-28T09:00:00Z",332
"2018-09-28T09:30:00Z",333
"2018-09-28T09:45:00Z",503
"2018-09-28T10:30:00Z",929
"2018-09-28T10:45:00Z",827
"2018-09-28T11:00:00Z",900
"2018-09-28T19:00:00Z",909
"2018-09-29T00:30:00Z",460
"2018-09-29T00:45:00Z",456
"2018-09-29T01:00:00Z",364
"2018-09-28T23:15:00Z",472
"2018-09-28T19:30:00Z",799
"2018-09-28T19:45:00Z",774
"2018-09-28T20:00:00Z",663
"2018-09-28T20:15:00Z",805
"2018-09-27T21:00:00Z",606
"2018-09-28T11:15:00Z",1117
"2018-09-27T21:30:00Z",589
"2018-09-27T22:00:00Z",429
"2018-09-27T09:15:00Z",435
"2018-09-27T09:30:00Z",492
"2018-09-27T16:15:00Z",1159
"2018-09-27T18:45:00Z",955
"2018-09-27T19:00:00Z",848
"2018-09-27T01:30:00Z",538
"2018-09-26T18:00:00Z",979
"2018-09-27T01:45:00Z",458
"2018-09-27T02:00:00Z",368
"2018-10-08T18:00:00Z",939
"2018-10-08T18:15:00Z",741
"2018-10-08T19:15:00Z",783
"2018-10-08T13:30:00Z",1653
"2018-10-08T13:45:00Z",1610
"2018-10-08T14:15:00Z",1521
"2018-10-08T14:30:00Z",1523
"2018-10-08T05:45:00Z",206
"2018-10-08T06:00:00Z",221
"2018-10-04T08:15:00Z",92
"2018-10-02T11:45:00Z",1415
"2018-10-02T18:15:00Z",836
"2018-10-02T18:30:00Z",979
"2018-10-02T18:45:00Z",919
"2018-10-09T01:00:00Z",430
"2018-10-09T01:15:00Z",465
"2018-10-09T01:30:00Z",419
"2018-10-09T01:45:00Z",448
"2018-10-08T10:30:00Z",694
"2018-10-08T22:15:00Z",590
"2018-10-08T22:30:00Z",460
"2018-10-08T22:45:00Z",576
"2018-10-08T23:00:00Z",546
"2018-10-08T23:15:00Z",579
"2018-10-08T21:15:00Z",628
"2018-10-08T21:30:00Z",515
"2018-10-08T22:00:00Z",577
"2018-10-08T17:30:00Z",973
"2018-10-08T18:45:00Z",799
"2018-10-08T19:00:00Z",821
"2018-10-08T19:30:00Z",750
"2018-10-08T19:45:00Z",732
"2018-10-08T20:00:00Z",766
"2018-10-08T20:15:00Z",771
"2018-10-08T20:30:00Z",704
"2018-10-08T14:45:00Z",1416
"2018-10-08T15:00:00Z",1362
"2018-10-09T02:30:00Z",301
"2018-10-09T02:45:00Z",319
"2018-10-08T21:00:00Z",741
"2018-10-08T20:45:00Z",689
"2018-10-09T05:00:00Z",146
"2018-09-25T19:45:00Z",774
"2018-09-26T03:45:00Z",165
"2018-09-26T04:00:00Z",189
"2018-09-29T10:45:00Z",802
"2018-09-29T11:15:00Z",946
"2018-09-29T06:15:00Z",76
"2018-09-29T08:15:00Z",78
"2018-09-29T11:30:00Z",858
"2018-09-29T18:30:00Z",628
"2018-09-29T20:30:00Z",476
"2018-09-29T22:45:00Z",357
"2018-10-02T00:30:00Z",573
"2018-10-02T00:45:00Z",517
"2018-10-02T01:00:00Z",500
"2018-10-01T10:45:00Z",845
"2018-09-27T03:00:00Z",341
"2018-09-29T19:45:00Z",446
"2018-09-29T20:00:00Z",460
"2018-09-29T09:45:00Z",332
"2018-09-29T22:15:00Z",303
"2018-09-30T05:30:00Z",59
"2018-09-26T12:30:00Z",1583
"2018-09-26T13:15:00Z",1780
"2018-09-26T08:45:00Z",337
"2018-09-26T09:15:00Z",366
"2018-09-26T13:45:00Z",1660
"2018-09-26T14:00:00Z",1669
"2018-09-29T03:00:00Z",254
"2018-09-29T05:00:00Z",174
"2018-09-28T08:45:00Z",267
"2018-09-28T19:15:00Z",745
"2018-09-28T23:00:00Z",487
"2018-09-29T05:15:00Z",121
"2018-09-29T05:30:00Z",92
"2018-09-28T10:00:00Z",583
"2018-09-29T05:45:00Z",90
"2018-09-28T04:45:00Z",181
"2018-09-29T15:00:00Z",967
"2018-09-29T15:15:00Z",1134
"2018-09-29T08:30:00Z",156
"2018-09-29T08:45:00Z",219
"2018-09-29T09:00:00Z",270
"2018-09-29T20:15:00Z",378
"2018-09-29T20:45:00Z",434
"2018-09-29T21:00:00Z",352
"2018-09-29T21:15:00Z",502
"2018-09-26T14:15:00Z",1725
"2018-10-02T06:30:00Z",66
"2018-10-02T06:45:00Z",63
"2018-10-02T07:00:00Z",60
"2018-09-28T03:45:00Z",224
"2018-09-30T13:15:00Z",1001
"2018-09-30T13:30:00Z",1024
"2018-09-28T10:15:00Z",773
"2018-09-28T06:45:00Z",60
"2018-09-28T03:30:00Z",242
"2018-09-27T19:15:00Z",821
"2018-09-27T19:30:00Z",897
"2018-09-27T07:15:00Z",117
"2018-09-27T08:30:00Z",182
"2018-09-27T08:45:00Z",250
"2018-09-29T18:45:00Z",484
"2018-09-29T19:00:00Z",512
"2018-09-30T17:15:00Z",521
"2018-09-30T08:15:00Z",88
"2018-09-30T06:30:00Z",89
"2018-10-02T00:00:00Z",523
"2018-10-02T00:15:00Z",581
"2018-10-01T08:30:00Z",192
"2018-10-01T08:45:00Z",248
"2018-10-01T09:30:00Z",477
"2018-10-01T07:45:00Z",77
"2018-10-05T08:45:00Z",268
"2018-10-05T09:00:00Z",448
"2018-10-05T09:15:00Z",401
"2018-10-05T10:15:00Z",662
"2018-10-05T14:30:00Z",1439
"2018-10-05T14:45:00Z",1382
"2018-10-05T15:15:00Z",1317
"2018-09-26T04:45:00Z",66
"2018-09-25T22:30:00Z",483
"2018-09-26T01:15:00Z",514
"2018-09-26T02:30:00Z",329
"2018-09-26T02:45:00Z",344
"2018-09-26T03:15:00Z",308
"2018-09-28T03:15:00Z",226
"2018-09-26T00:45:00Z",456
"2018-09-26T01:30:00Z",470
"2018-09-26T01:45:00Z",430
"2018-09-26T02:00:00Z",502
"2018-09-26T02:15:00Z",450
"2018-10-05T07:30:00Z",80
"2018-10-08T05:00:00Z",379
"2018-10-09T05:30:00Z",107
"2018-10-09T06:00:00Z",70
"2018-10-09T06:15:00Z",82
"2018-10-09T07:15:00Z",80
"2018-10-08T17:15:00Z",1001
"2018-10-08T18:30:00Z",762
"2018-10-05T07:15:00Z",83
"2018-10-05T07:45:00Z",88
"2018-10-05T08:00:00Z",93
"2018-10-05T08:15:00Z",156
"2018-10-05T08:30:00Z",285
"2018-10-06T03:30:00Z",222
"2018-09-29T21:30:00Z",316
"2018-10-02T05:15:00Z",160
"2018-10-02T05:30:00Z",135
"2018-10-02T05:45:00Z",123
"2018-10-02T06:15:00Z",90
"2018-10-01T11:00:00Z",987
"2018-10-01T16:45:00Z",1053
"2018-09-27T17:30:00Z",1116
"2018-09-27T08:15:00Z",89
"2018-09-28T00:30:00Z",483
"2018-09-28T01:00:00Z",531
"2018-10-01T06:15:00Z",113
"2018-10-02T05:00:00Z",168
"2018-10-08T11:00:00Z",980
"2018-10-08T11:15:00Z",1088
"2018-10-08T11:30:00Z",1269
"2018-10-08T11:45:00Z",1399
"2018-10-08T10:45:00Z",1089
"2018-10-09T06:45:00Z",52
"2018-10-09T07:00:00Z",56
"2018-09-28T06:30:00Z",101
"2018-09-28T06:15:00Z",85
"2018-10-07T14:30:00Z",2335
"2018-10-07T14:45:00Z",2080
"2018-10-07T15:00:00Z",2157
"2018-10-07T15:15:00Z",2277
"2018-10-07T14:00:00Z",2366
"2018-10-02T23:15:00Z",580
"2018-09-30T16:00:00Z",658
"2018-09-29T22:00:00Z",503
"2018-09-29T19:15:00Z",480
"2018-10-05T06:45:00Z",52
"2018-10-09T05:15:00Z",185
"2018-10-09T05:45:00Z",97
"2018-10-08T17:45:00Z",1024
"2018-10-01T10:00:00Z",561
"2018-09-29T03:45:00Z",227
"2018-09-26T00:30:00Z",446
"2018-09-26T01:00:00Z",448
"2018-10-09T06:30:00Z",35
"2018-10-07T07:45:00Z",58
"2018-10-02T04:45:00Z",119
"2018-10-01T10:15:00Z",695
